Date,City,Item,Category,Price
2026-01-20,Karachi,Tea,Others,1729
2026-01-20,Lahore,Flour,Essentials,189
2026-01-20,Lahore,Sugar,Essentials,149
2026-01-20,Lahore,Rice,Essentials,162
2026-01-20,Lahore,Milk,Essentials,274
2026-01-20,Lahore,Eggs,Essentials,341
2026-01-20,Lahore,Bread,Essentials,72
2026-01-20,Lahore,Petrol,Fuel,272
2026-01-20,Lahore,Diesel,Fuel,244
2026-01-20,Lahore,Onion,Vegetables,122
2026-01-20,Lahore,Tomato,Vegetables,119
2026-01-20,Lahore,Potato,Vegetables,80
2026-01-20,Lahore,Chicken,Protein,565
2026-01-20,Lahore,Meat,Protein,1147
2026-01-20,Lahore,Cooking Oil,Others,519
2026-01-20,Lahore,Tea,Others,1743
2026-01-20,Islamabad,Flour,Essentials,204
2026-01-20,Islamabad,Sugar,Essentials,169
2026-01-20,Islamabad,Rice,Essentials,176
2026-01-20,Islamabad,Milk,Essentials,271
2026-01-20,Islamabad,Eggs,Essentials,344
2026-01-20,Islamabad,Bread,Essentials,86
2026-01-20,Islamabad,Petrol,Fuel,277
2026-01-20,Islamabad,Diesel,Fuel,249
2026-01-20,Islamabad,Onion,Vegetables,86
2026-01-20,Islamabad,Tomato,Vegetables,126
2026-01-20,Islamabad,Potato,Vegetables,84
2026-01-20,Islamabad,Chicken,Protein,558
2026-01-20,Islamabad,Meat,Protein,1230
2026-01-20,Islamabad,Cooking Oil,Others,536
2026-01-20,Islamabad,Tea,Others,1743
2026-01-20,Faisalabad,Flour,Essentials,169
2026-01-20,Faisalabad,Sugar,Essentials,159
2026-01-20,Faisalabad,Rice,Essentials,176
2026-01-20,Faisalabad,Milk,Essentials,263
2026-01-20,Faisalabad,Eggs,Essentials,337
2026-01-20,Faisalabad,Bread,Essentials,75
2026-01-20,Faisalabad,Petrol,Fuel,267
2026-01-20,Faisalabad,Diesel,Fuel,239
2026-01-20,Faisalabad,Onion,Vegetables,111
2026-01-20,Faisalabad,Tomato,Vegetables,121
2026-01-20,Faisalabad,Potato,Vegetables,81
2026-01-20,Faisalabad,Chicken,Protein,547
2026-01-20,Faisalabad,Meat,Protein,1118
2026-01-20,Faisalabad,Cooking Oil,Others,506
2026-01-20,Faisalabad,Tea,Others,1675
2026-01-20,Rawalpindi,Flour,Essentials,190
2026-01-20,Rawalpindi,Sugar,Essentials,162
2026-01-20,Rawalpindi,Rice,Essentials,158
2026-01-20,Rawalpindi,Milk,Essentials,260
2026-01-20,Rawalpindi,Eggs,Essentials,343
2026-01-20,Rawalpindi,Bread,Essentials,80
2026-01-20,Rawalpindi,Petrol,Fuel,269
2026-01-20,Rawalpindi,Diesel,Fuel,242
2026-01-20,Rawalpindi,Onion,Vegetables,98
2026-01-20,Rawalpindi,Tomato,Vegetables,136
2026-01-20,Rawalpindi,Potato,Vegetables,70
2026-01-20,Rawalpindi,Chicken,Protein,556
2026-01-20,Rawalpindi,Meat,Protein,1131
2026-01-20,Rawalpindi,Cooking Oil,Others,512
2026-01-20,Rawalpindi,Tea,Others,1704
2026-01-20,Multan,Flour,Essentials,182
2026-01-20,Multan,Sugar,Essentials,146
2026-01-20,Multan,Rice,Essentials,158
2026-01-20,Multan,Milk,Essentials,253
2026-01-20,Multan,Eggs,Essentials,349
2026-01-20,Multan,Bread,Essentials,76
2026-01-20,Multan,Petrol,Fuel,264
2026-01-20,Multan,Diesel,Fuel,237
2026-01-20,Multan,Onion,Vegetables,126
2026-01-20,Multan,Tomato,Vegetables,148
2026-01-20,Multan,Potato,Vegetables,77
2026-01-20,Multan,Chicken,Protein,554
2026-01-20,Multan,Meat,Protein,1150
2026-01-20,Multan,Cooking Oil,Others,493
2026-01-20,Multan,Tea,Others,1659
2026-01-20,Peshawar,Flour,Essentials,189
2026-01-20,Peshawar,Sugar,Essentials,158
2026-01-20,Peshawar,Rice,Essentials,174
2026-01-20,Peshawar,Milk,Essentials,267
2026-01-20,Peshawar,Eggs,Essentials,362
2026-01-20,Peshawar,Bread,Essentials,82
2026-01-20,Peshawar,Petrol,Fuel,275
2026-01-20,Peshawar,Diesel,Fuel,246
2026-01-20,Peshawar,Onion,Vegetables,107
2026-01-20,Peshawar,Tomato,Vegetables,129
2026-01-20,Peshawar,Potato,Vegetables,78
2026-01-20,Peshawar,Chicken,Protein,573
2026-01-20,Peshawar,Meat,Protein,1179
2026-01-20,Peshawar,Cooking Oil,Others,513
2026-01-20,Peshawar,Tea,Others,1706
2026-01-20,Quetta,Flour,Essentials,191
2026-01-20,Quetta,Sugar,Essentials,169
2026-01-20,Quetta,Rice,Essentials,180
2026-01-20,Quetta,Milk,Essentials,269
2026-01-20,Quetta,Eggs,Essentials,343
2026-01-20,Quetta,Bread,Essentials,83
2026-01-20,Quetta,Petrol,Fuel,277
2026-01-20,Quetta,Diesel,Fuel,249
2026-01-20,Quetta,Onion,Vegetables,112
2026-01-20,Quetta,Tomato,Vegetables,142
2026-01-20,Quetta,Potato,Vegetables,87
2026-01-20,Quetta,Chicken,Protein,589
2026-01-20,Quetta,Meat,Protein,1188
2026-01-20,Quetta,Cooking Oil,Others,503
2026-01-20,Quetta,Tea,Others,1736
2026-01-20,Sialkot,Flour,Essentials,181
2026-01-20,Sialkot,Sugar,Essentials,153
2026-01-20,Sialkot,Rice,Essentials,162
2026-01-20,Sialkot,Milk,Essentials,254
2026-01-20,Sialkot,Eggs,Essentials,333
2026-01-20,Sialkot,Bread,Essentials,73
2026-01-20,Sialkot,Petrol,Fuel,264
2026-01-20,Sialkot,Diesel,Fuel,237
2026-01-20,Sialkot,Onion,Vegetables,94
2026-01-20,Sialkot,Tomato,Vegetables,112
2026-01-20,Sialkot,Potato,Vegetables,75
2026-01-20,Sialkot,Chicken,Protein,538
2026-01-20,Sialkot,Meat,Protein,1117
2026-01-20,Sialkot,Cooking Oil,Others,485
2026-01-20,Sialkot,Tea,Others,1690
2026-01-20,Hyderabad,Flour,Essentials,168
2026-01-20,Hyderabad,Sugar,Essentials,165
2026-01-20,Hyderabad,Rice,Essentials,174
2026-01-20,Hyderabad,Milk,Essentials,271
2026-01-20,Hyderabad,Eggs,Essentials,346
2026-01-20,Hyderabad,Bread,Essentials,72
2026-01-20,Hyderabad,Petrol,Fuel,269
2026-01-20,Hyderabad,Diesel,Fuel,242
2026-01-20,Hyderabad,Onion,Vegetables,81
2026-01-20,Hyderabad,Tomato,Vegetables,138
2026-01-20,Hyderabad,Potato,Vegetables,84
2026-01-20,Hyderabad,Chicken,Protein,576
2026-01-20,Hyderabad,Meat,Protein,1177
2026-01-20,Hyderabad,Cooking Oil,Others,506
2026-01-20,Hyderabad,Tea,Others,1691
2026-01-20,Gujranwala,Flour,Essentials,181
2026-01-20,Gujranwala,Sugar,Essentials,169
2026-01-20,Gujranwala,Rice,Essentials,160
2026-01-20,Gujranwala,Milk,Essentials,269
2026-01-20,Gujranwala,Eggs,Essentials,347
2026-01-20,Gujranwala,Bread,Essentials,75
2026-01-20,Gujranwala,Petrol,Fuel,267
2026-01-20,Gujranwala,Diesel,Fuel,239
2026-01-20,Gujranwala,Onion,Vegetables,109
2026-01-20,Gujranwala,Tomato,Vegetables,133
2026-01-20,Gujranwala,Potato,Vegetables,74
2026-01-20,Gujranwala,Chicken,Protein,561
2026-01-20,Gujranwala,Meat,Protein,1172
2026-01-20,Gujranwala,Cooking Oil,Others,492
2026-01-20,Gujranwala,Tea,Others,1696
2026-01-20,Sukkur,Flour,Essentials,182
2026-01-20,Sukkur,Sugar,Essentials,155
2026-01-20,Sukkur,Rice,Essentials,164
2026-01-20,Sukkur,Milk,Essentials,251
2026-01-20,Sukkur,Eggs,Essentials,320
2026-01-20,Sukkur,Bread,Essentials,81
2026-01-20,Sukkur,Petrol,Fuel,261
2026-01-20,Sukkur,Diesel,Fuel,234
2026-01-20,Sukkur,Onion,Vegetables,102
2026-01-20,Sukkur,Tomato,Vegetables,139
2026-01-20,Sukkur,Potato,Vegetables,60
2026-01-20,Sukkur,Chicken,Protein,558
2026-01-20,Sukkur,Meat,Protein,1141
2026-01-20,Sukkur,Cooking Oil,Others,480
2026-01-20,Sukkur,Tea,Others,1641
2026-01-20,Bahawalpur,Flour,Essentials,173
2026-01-20,Bahawalpur,Sugar,Essentials,161
2026-01-20,Bahawalpur,Rice,Essentials,151
2026-01-20,Bahawalpur,Milk,Essentials,252
2026-01-20,Bahawalpur,Eggs,Essentials,318
2026-01-20,Bahawalpur,Bread,Essentials,81
2026-01-20,Bahawalpur,Petrol,Fuel,261
2026-01-20,Bahawalpur,Diesel,Fuel,234
2026-01-20,Bahawalpur,Onion,Vegetables,86
2026-01-20,Bahawalpur,Tomato,Vegetables,100
2026-01-20,Bahawalpur,Potato,Vegetables,75
2026-01-20,Bahawalpur,Chicken,Protein,565
2026-01-20,Bahawalpur,Meat,Protein,1153
2026-01-20,Bahawalpur,Cooking Oil,Others,502
2026-01-20,Bahawalpur,Tea,Others,1623
2026-01-20,Abbottabad,Flour,Essentials,164
2026-01-20,Abbottabad,Sugar,Essentials,174
2026-01-20,Abbottabad,Rice,Essentials,183
2026-01-20,Abbottabad,Milk,Essentials,256
2026-01-20,Abbottabad,Eggs,Essentials,354
2026-01-20,Abbottabad,Bread,Essentials,75
2026-01-20,Abbottabad,Petrol,Fuel,272
2026-01-20,Abbottabad,Diesel,Fuel,244
2026-01-20,Abbottabad,Onion,Vegetables,100
2026-01-20,Abbottabad,Tomato,Vegetables,157
2026-01-20,Abbottabad,Potato,Vegetables,79
2026-01-20,Abbottabad,Chicken,Protein,552
2026-01-20,Abbottabad,Meat,Protein,1139
2026-01-20,Abbottabad,Cooking Oil,Others,504
2026-01-20,Abbottabad,Tea,Others,1689
2026-01-20,Mirpur,Flour,Essentials,184
2026-01-20,Mirpur,Sugar,Essentials,154
2026-01-20,Mirpur,Rice,Essentials,162
2026-01-20,Mirpur,Milk,Essentials,256
2026-01-20,Mirpur,Eggs,Essentials,326
2026-01-20,Mirpur,Bread,Essentials,83
2026-01-20,Mirpur,Petrol,Fuel,267
2026-01-20,Mirpur,Diesel,Fuel,239
2026-01-20,Mirpur,Onion,Vegetables,87
2026-01-20,Mirpur,Tomato,Vegetables,111
2026-01-20,Mirpur,Potato,Vegetables,86
2026-01-20,Mirpur,Chicken,Protein,542
2026-01-20,Mirpur,Meat,Protein,1196
2026-01-20,Mirpur,Cooking Oil,Others,500
2026-01-20,Mirpur,Tea,Others,1693
2026-01-21,Karachi,Flour,Essentials,196
2026-01-21,Karachi,Sugar,Essentials,183
2026-01-21,Karachi,Rice,Essentials,179
2026-01-21,Karachi,Milk,Essentials,277
2026-01-21,Karachi,Eggs,Essentials,365
2026-01-21,Karachi,Bread,Essentials,81
2026-01-21,Karachi,Petrol,Fuel,280
2026-01-21,Karachi,Diesel,Fuel,251
2026-01-21,Karachi,Onion,Vegetables,106
2026-01-21,Karachi,Tomato,Vegetables,132
2026-01-21,Karachi,Potato,Vegetables,90
2026-01-21,Karachi,Chicken,Protein,579
2026-01-21,Karachi,Meat,Protein,1222
2026-01-21,Karachi,Cooking Oil,Others,535
2026-01-21,Karachi,Tea,Others,1743
2026-01-21,Lahore,Flour,Essentials,178
2026-01-21,Lahore,Sugar,Essentials,155
2026-01-21,Lahore,Rice,Essentials,172
2026-01-21,Lahore,Milk,Essentials,273
2026-01-21,Lahore,Eggs,Essentials,349
2026-01-21,Lahore,Bread,Essentials,78
2026-01-21,Lahore,Petrol,Fuel,272
2026-01-21,Lahore,Diesel,Fuel,244
2026-01-21,Lahore,Onion,Vegetables,112
2026-01-21,Lahore,Tomato,Vegetables,158
2026-01-21,Lahore,Potato,Vegetables,67
2026-01-21,Lahore,Chicken,Protein,579
2026-01-21,Lahore,Meat,Protein,1162
2026-01-21,Lahore,Cooking Oil,Others,523
2026-01-21,Lahore,Tea,Others,1700
2026-01-21,Islamabad,Flour,Essentials,194
2026-01-21,Islamabad,Sugar,Essentials,164
2026-01-21,Islamabad,Rice,Essentials,170
2026-01-21,Islamabad,Milk,Essentials,272
2026-01-21,Islamabad,Eggs,Essentials,346
2026-01-21,Islamabad,Bread,Essentials,75
2026-01-21,Islamabad,Petrol,Fuel,277
2026-01-21,Islamabad,Diesel,Fuel,249
2026-01-21,Islamabad,Onion,Vegetables,96
2026-01-21,Islamabad,Tomato,Vegetables,164
2026-01-21,Islamabad,Potato,Vegetables,68
2026-01-21,Islamabad,Chicken,Protein,584
2026-01-21,Islamabad,Meat,Protein,1198
2026-01-21,Islamabad,Cooking Oil,Others,507
2026-01-21,Islamabad,Tea,Others,1725
2026-01-21,Faisalabad,Flour,Essentials,180
2026-01-21,Faisalabad,Sugar,Essentials,163
2026-01-21,Faisalabad,Rice,Essentials,183
2026-01-21,Faisalabad,Milk,Essentials,255
2026-01-21,Faisalabad,Eggs,Essentials,346
2026-01-21,Faisalabad,Bread,Essentials,84
2026-01-21,Faisalabad,Petrol,Fuel,267
2026-01-21,Faisalabad,Diesel,Fuel,239
2026-01-21,Faisalabad,Onion,Vegetables,99
2026-01-21,Faisalabad,Tomato,Vegetables,140
2026-01-21,Faisalabad,Potato,Vegetables,90
2026-01-21,Faisalabad,Chicken,Protein,553
2026-01-21,Faisalabad,Meat,Protein,1154
2026-01-21,Faisalabad,Cooking Oil,Others,499
2026-01-21,Faisalabad,Tea,Others,1670
2026-01-21,Rawalpindi,Flour,Essentials,166
2026-01-21,Rawalpindi,Sugar,Essentials,159
2026-01-21,Rawalpindi,Rice,Essentials,159
2026-01-21,Rawalpindi,Milk,Essentials,266
2026-01-21,Rawalpindi,Eggs,Essentials,353
2026-01-21,Rawalpindi,Bread,Essentials,88
2026-01-21,Rawalpindi,Petrol,Fuel,269
2026-01-21,Rawalpindi,Diesel,Fuel,242
2026-01-21,Rawalpindi,Onion,Vegetables,100
2026-01-21,Rawalpindi,Tomato,Vegetables,142
2026-01-21,Rawalpindi,Potato,Vegetables,69
2026-01-21,Rawalpindi,Chicken,Protein,578
2026-01-21,Rawalpindi,Meat,Protein,1153
2026-01-21,Rawalpindi,Cooking Oil,Others,499
2026-01-21,Rawalpindi,Tea,Others,1718
2026-01-21,Multan,Flour,Essentials,179
2026-01-21,Multan,Sugar,Essentials,168
2026-01-21,Multan,Rice,Essentials,182
2026-01-21,Multan,Milk,Essentials,259
2026-01-21,Multan,Eggs,Essentials,330
2026-01-21,Multan,Bread,Essentials,81
2026-01-21,Multan,Petrol,Fuel,264
2026-01-21,Multan,Diesel,Fuel,237
2026-01-21,Multan,Onion,Vegetables,111
2026-01-21,Multan,Tomato,Vegetables,120
2026-01-21,Multan,Potato,Vegetables,77
2026-01-21,Multan,Chicken,Protein,572
2026-01-21,Multan,Meat,Protein,1138
2026-01-21,Multan,Cooking Oil,Others,505
2026-01-21,Multan,Tea,Others,1672
2026-01-21,Peshawar,Flour,Essentials,194
2026-01-21,Peshawar,Sugar,Essentials,163
2026-01-21,Peshawar,Rice,Essentials,181
2026-01-21,Peshawar,Milk,Essentials,262
2026-01-21,Peshawar,Eggs,Essentials,367
2026-01-21,Peshawar,Bread,Essentials,78
2026-01-21,Peshawar,Petrol,Fuel,275
2026-01-21,Peshawar,Diesel,Fuel,246
2026-01-21,Peshawar,Onion,Vegetables,111
2026-01-21,Peshawar,Tomato,Vegetables,129
2026-01-21,Peshawar,Potato,Vegetables,87
2026-01-21,Peshawar,Chicken,Protein,558
2026-01-21,Peshawar,Meat,Protein,1222
2026-01-21,Peshawar,Cooking Oil,Others,509
2026-01-21,Peshawar,Tea,Others,1758
2026-01-21,Quetta,Flour,Essentials,168
2026-01-21,Quetta,Sugar,Essentials,173
2026-01-21,Quetta,Rice,Essentials,186
2026-01-21,Quetta,Milk,Essentials,264
2026-01-21,Quetta,Eggs,Essentials,351
2026-01-21,Quetta,Bread,Essentials,81
2026-01-21,Quetta,Petrol,Fuel,277
2026-01-21,Quetta,Diesel,Fuel,249
2026-01-21,Quetta,Onion,Vegetables,112
2026-01-21,Quetta,Tomato,Vegetables,107
2026-01-21,Quetta,Potato,Vegetables,78
2026-01-21,Quetta,Chicken,Protein,583
2026-01-21,Quetta,Meat,Protein,1198
2026-01-21,Quetta,Cooking Oil,Others,530
2026-01-21,Quetta,Tea,Others,1713
2026-01-21,Sialkot,Flour,Essentials,173
2026-01-21,Sialkot,Sugar,Essentials,160
2026-01-21,Sialkot,Rice,Essentials,174
2026-01-21,Sialkot,Milk,Essentials,247
2026-01-21,Sialkot,Eggs,Essentials,332
2026-01-21,Sialkot,Bread,Essentials,83
2026-01-21,Sialkot,Petrol,Fuel,264
2026-01-21,Sialkot,Diesel,Fuel,237
2026-01-21,Sialkot,Onion,Vegetables,91
2026-01-21,Sialkot,Tomato,Vegetables,116
2026-01-21,Sialkot,Potato,Vegetables,91
2026-01-21,Sialkot,Chicken,Protein,571
2026-01-21,Sialkot,Meat,Protein,1129
2026-01-21,Sialkot,Cooking Oil,Others,500
2026-01-21,Sialkot,Tea,Others,1693
2026-01-21,Hyderabad,Flour,Essentials,196
2026-01-21,Hyderabad,Sugar,Essentials,156
2026-01-21,Hyderabad,Rice,Essentials,168
2026-01-21,Hyderabad,Milk,Essentials,257
2026-01-21,Hyderabad,Eggs,Essentials,354
2026-01-21,Hyderabad,Bread,Essentials,81
2026-01-21,Hyderabad,Petrol,Fuel,269
2026-01-21,Hyderabad,Diesel,Fuel,242
2026-01-21,Hyderabad,Onion,Vegetables,115
2026-01-21,Hyderabad,Tomato,Vegetables,132
2026-01-21,Hyderabad,Potato,Vegetables,83
2026-01-21,Hyderabad,Chicken,Protein,574
2026-01-21,Hyderabad,Meat,Protein,1158
2026-01-21,Hyderabad,Cooking Oil,Others,507
2026-01-21,Hyderabad,Tea,Others,1724
2026-01-21,Gujranwala,Flour,Essentials,167
2026-01-21,Gujranwala,Sugar,Essentials,158
2026-01-21,Gujranwala,Rice,Essentials,168
2026-01-21,Gujranwala,Milk,Essentials,262
2026-01-21,Gujranwala,Eggs,Essentials,333
2026-01-21,Gujranwala,Bread,Essentials,81
2026-01-21,Gujranwala,Petrol,Fuel,267
2026-01-21,Gujranwala,Diesel,Fuel,239
2026-01-21,Gujranwala,Onion,Vegetables,126
2026-01-21,Gujranwala,Tomato,Vegetables,161
2026-01-21,Gujranwala,Potato,Vegetables,79
2026-01-21,Gujranwala,Chicken,Protein,537
2026-01-21,Gujranwala,Meat,Protein,1158
2026-01-21,Gujranwala,Cooking Oil,Others,509
2026-01-21,Gujranwala,Tea,Others,1665
2026-01-21,Sukkur,Flour,Essentials,176
2026-01-21,Sukkur,Sugar,Essentials,166
2026-01-21,Sukkur,Rice,Essentials,161
2026-01-21,Sukkur,Milk,Essentials,252
2026-01-21,Sukkur,Eggs,Essentials,319
2026-01-21,Sukkur,Bread,Essentials,82
2026-01-21,Sukkur,Petrol,Fuel,261
2026-01-21,Sukkur,Diesel,Fuel,234
2026-01-21,Sukkur,Onion,Vegetables,88
2026-01-21,Sukkur,Tomato,Vegetables,127
2026-01-21,Sukkur,Potato,Vegetables,92
2026-01-21,Sukkur,Chicken,Protein,551
2026-01-21,Sukkur,Meat,Protein,1115
2026-01-21,Sukkur,Cooking Oil,Others,493
2026-01-21,Sukkur,Tea,Others,1622
2026-01-21,Bahawalpur,Flour,Essentials,176
2026-01-21,Bahawalpur,Sugar,Essentials,169
2026-01-21,Bahawalpur,Rice,Essentials,185
2026-01-21,Bahawalpur,Milk,Essentials,259
2026-01-21,Bahawalpur,Eggs,Essentials,335
2026-01-21,Bahawalpur,Bread,Essentials,79
2026-01-21,Bahawalpur,Petrol,Fuel,261
2026-01-21,Bahawalpur,Diesel,Fuel,234
2026-01-21,Bahawalpur,Onion,Vegetables,107
2026-01-21,Bahawalpur,Tomato,Vegetables,156
2026-01-21,Bahawalpur,Potato,Vegetables,65
2026-01-21,Bahawalpur,Chicken,Protein,520
2026-01-21,Bahawalpur,Meat,Protein,1167
2026-01-21,Bahawalpur,Cooking Oil,Others,489
2026-01-21,Bahawalpur,Tea,Others,1647
2026-01-21,Abbottabad,Flour,Essentials,196
2026-01-21,Abbottabad,Sugar,Essentials,150
2026-01-21,Abbottabad,Rice,Essentials,182
2026-01-21,Abbottabad,Milk,Essentials,272
2026-01-21,Abbottabad,Eggs,Essentials,346
2026-01-21,Abbottabad,Bread,Essentials,84
2026-01-21,Abbottabad,Petrol,Fuel,272
2026-01-21,Abbottabad,Diesel,Fuel,244
2026-01-21,Abbottabad,Onion,Vegetables,100
2026-01-21,Abbottabad,Tomato,Vegetables,131
2026-01-21,Abbottabad,Potato,Vegetables,73
2026-01-21,Abbottabad,Chicken,Protein,598
2026-01-21,Abbottabad,Meat,Protein,1173
2026-01-21,Abbottabad,Cooking Oil,Others,505
2026-01-21,Abbottabad,Tea,Others,1725
2026-01-21,Mirpur,Flour,Essentials,187
2026-01-21,Mirpur,Sugar,Essentials,166
2026-01-21,Mirpur,Rice,Essentials,172
2026-01-21,Mirpur,Milk,Essentials,264
2026-01-21,Mirpur,Eggs,Essentials,350
2026-01-21,Mirpur,Bread,Essentials,80
2026-01-21,Mirpur,Petrol,Fuel,267
2026-01-21,Mirpur,Diesel,Fuel,239
2026-01-21,Mirpur,Onion,Vegetables,112
2026-01-21,Mirpur,Tomato,Vegetables,135
2026-01-21,Mirpur,Potato,Vegetables,88
2026-01-21,Mirpur,Chicken,Protein,554
2026-01-21,Mirpur,Meat,Protein,1159
2026-01-21,Mirpur,Cooking Oil,Others,498
2026-01-21,Mirpur,Tea,Others,1703
2026-01-22,Karachi,Flour,Essentials,206
2026-01-22,Karachi,Sugar,Essentials,170
2026-01-22,Karachi,Rice,Essentials,194
2026-01-22,Karachi,Milk,Essentials,277
2026-01-22,Karachi,Eggs,Essentials,353
2026-01-22,Karachi,Bread,Essentials,83
2026-01-22,Karachi,Petrol,Fuel,280
2026-01-22,Karachi,Diesel,Fuel,251
2026-01-22,Karachi,Onion,Vegetables,115
2026-01-22,Karachi,Tomato,Vegetables,133
2026-01-22,Karachi,Potato,Vegetables,88
2026-01-22,Karachi,Chicken,Protein,608
2026-01-22,Karachi,Meat,Protein,1192
2026-01-22,Karachi,Cooking Oil,Others,521
2026-01-22,Karachi,Tea,Others,1733
2026-01-22,Lahore,Flour,Essentials,182
2026-01-22,Lahore,Sugar,Essentials,165
2026-01-22,Lahore,Rice,Essentials,184
2026-01-22,Lahore,Milk,Essentials,276
2026-01-22,Lahore,Eggs,Essentials,348
2026-01-22,Lahore,Bread,Essentials,82
2026-01-22,Lahore,Petrol,Fuel,272
2026-01-22,Lahore,Diesel,Fuel,244
2026-01-22,Lahore,Onion,Vegetables,108
2026-01-22,Lahore,Tomato,Vegetables,144
2026-01-22,Lahore,Potato,Vegetables,79
2026-01-22,Lahore,Chicken,Protein,581
2026-01-22,Lahore,Meat,Protein,1213
2026-01-22,Lahore,Cooking Oil,Others,500
2026-01-22,Lahore,Tea,Others,1695
2026-01-22,Islamabad,Flour,Essentials,200
2026-01-22,Islamabad,Sugar,Essentials,171
2026-01-22,Islamabad,Rice,Essentials,190
2026-01-22,Islamabad,Milk,Essentials,278
2026-01-22,Islamabad,Eggs,Essentials,369
2026-01-22,Islamabad,Bread,Essentials,80
2026-01-22,Islamabad,Petrol,Fuel,277
2026-01-22,Islamabad,Diesel,Fuel,249
2026-01-22,Islamabad,Onion,Vegetables,94
2026-01-22,Islamabad,Tomato,Vegetables,121
2026-01-22,Islamabad,Potato,Vegetables,85
2026-01-22,Islamabad,Chicken,Protein,566
2026-01-22,Islamabad,Meat,Protein,1194
2026-01-22,Islamabad,Cooking Oil,Others,533
2026-01-22,Islamabad,Tea,Others,1724
2026-01-22,Faisalabad,Flour,Essentials,184
2026-01-22,Faisalabad,Sugar,Essentials,160
2026-01-22,Faisalabad,Rice,Essentials,170
2026-01-22,Faisalabad,Milk,Essentials,263
2026-01-22,Faisalabad,Eggs,Essentials,339
2026-01-22,Faisalabad,Bread,Essentials,80
2026-01-22,Faisalabad,Petrol,Fuel,267
2026-01-22,Faisalabad,Diesel,Fuel,239
2026-01-22,Faisalabad,Onion,Vegetables,113
2026-01-22,Faisalabad,Tomato,Vegetables,139
2026-01-22,Faisalabad,Potato,Vegetables,88
2026-01-22,Faisalabad,Chicken,Protein,554
2026-01-22,Faisalabad,Meat,Protein,1205
2026-01-22,Faisalabad,Cooking Oil,Others,496
2026-01-22,Faisalabad,Tea,Others,1661
2026-01-22,Rawalpindi,Flour,Essentials,185
2026-01-22,Rawalpindi,Sugar,Essentials,154
2026-01-22,Rawalpindi,Rice,Essentials,169
2026-01-22,Rawalpindi,Milk,Essentials,264
2026-01-22,Rawalpindi,Eggs,Essentials,359
2026-01-22,Rawalpindi,Bread,Essentials,79
2026-01-22,Rawalpindi,Petrol,Fuel,269
2026-01-22,Rawalpindi,Diesel,Fuel,242
2026-01-22,Rawalpindi,Onion,Vegetables,114
2026-01-22,Rawalpindi,Tomato,Vegetables,109
2026-01-22,Rawalpindi,Potato,Vegetables,89
2026-01-22,Rawalpindi,Chicken,Protein,583
2026-01-22,Rawalpindi,Meat,Protein,1168
2026-01-22,Rawalpindi,Cooking Oil,Others,512
2026-01-22,Rawalpindi,Tea,Others,1710
2026-01-22,Multan,Flour,Essentials,177
2026-01-22,Multan,Sugar,Essentials,159
2026-01-22,Multan,Rice,Essentials,161
2026-01-22,Multan,Milk,Essentials,260
2026-01-22,Multan,Eggs,Essentials,355
2026-01-22,Multan,Bread,Essentials,74
2026-01-22,Multan,Petrol,Fuel,264
2026-01-22,Multan,Diesel,Fuel,237
2026-01-22,Multan,Onion,Vegetables,96
2026-01-22,Multan,Tomato,Vegetables,108
2026-01-22,Multan,Potato,Vegetables,83
2026-01-22,Multan,Chicken,Protein,540
2026-01-22,Multan,Meat,Protein,1127
2026-01-22,Multan,Cooking Oil,Others,502
2026-01-22,Multan,Tea,Others,1646
2026-01-22,Peshawar,Flour,Essentials,202
2026-01-22,Peshawar,Sugar,Essentials,161
2026-01-22,Peshawar,Rice,Essentials,188
2026-01-22,Peshawar,Milk,Essentials,270
2026-01-22,Peshawar,Eggs,Essentials,352
2026-01-22,Peshawar,Bread,Essentials,77
2026-01-22,Peshawar,Petrol,Fuel,275
2026-01-22,Peshawar,Diesel,Fuel,246
2026-01-22,Peshawar,Onion,Vegetables,99
2026-01-22,Peshawar,Tomato,Vegetables,108
2026-01-22,Peshawar,Potato,Vegetables,75
2026-01-22,Peshawar,Chicken,Protein,579
2026-01-22,Peshawar,Meat,Protein,1168
2026-01-22,Peshawar,Cooking Oil,Others,520
2026-01-22,Peshawar,Tea,Others,1695
2026-01-22,Quetta,Flour,Essentials,198
2026-01-22,Quetta,Sugar,Essentials,168
2026-01-22,Quetta,Rice,Essentials,176
2026-01-22,Quetta,Milk,Essentials,273
